clip_id,variant_id,variant_type,duration_ms,snr_db,T60,band_filter,audio_path,label,ground_truth,dataset,group_id,sr,rms,container_duration_ms
esc50_3-154926-B-40_0194_1000ms,esc50_3-154926-B-40_0194_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-154926-B-40_0194_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-154926-B-40,16000,0.8194068074226379,2000
esc50_3-154926-B-40_0194_1000ms,esc50_3-154926-B-40_0194_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-154926-B-40_0194_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-154926-B-40,16000,1.439961314201355,2000
esc50_4-185619-A-21_0156_1000ms,esc50_4-185619-A-21_0156_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-185619-A-21_0156_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-185619-A-21,16000,0.8370150327682495,2000
esc50_4-185619-A-21_0156_1000ms,esc50_4-185619-A-21_0156_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-185619-A-21_0156_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-185619-A-21,16000,1.4826253652572632,2000
esc50_3-118059-A-18_0113_1000ms,esc50_3-118059-A-18_0113_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-118059-A-18_0113_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-118059-A-18,16000,0.9251490235328674,2000
esc50_3-118059-A-18_0113_1000ms,esc50_3-118059-A-18_0113_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-118059-A-18_0113_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-118059-A-18,16000,1.6342849731445312,2000
voxconverse_pqmho_0470_1000ms,voxconverse_pqmho_0470_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_pqmho_0470_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,pqmho,16000,1.2683696746826172,2000
voxconverse_pqmho_0470_1000ms,voxconverse_pqmho_0470_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_pqmho_0470_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,pqmho,16000,2.2225425243377686,2000
esc50_5-223099-A-32_0043_1000ms,esc50_5-223099-A-32_0043_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-223099-A-32_0043_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,5-223099-A-32,16000,0.3748246133327484,2000
esc50_5-223099-A-32_0043_1000ms,esc50_5-223099-A-32_0043_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-223099-A-32_0043_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,5-223099-A-32,16000,0.6620585322380066,2000
voxconverse_bydui_0405_1000ms,voxconverse_bydui_0405_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_bydui_0405_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,bydui,16000,0.7112801671028137,2000
voxconverse_bydui_0405_1000ms,voxconverse_bydui_0405_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_bydui_0405_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,bydui,16000,1.257953405380249,2000
voxconverse_nfqjx_0169_1000ms,voxconverse_nfqjx_0169_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_nfqjx_0169_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,nfqjx,16000,1.180616855621338,2000
voxconverse_nfqjx_0169_1000ms,voxconverse_nfqjx_0169_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_nfqjx_0169_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,nfqjx,16000,2.091987371444702,2000
voxconverse_jyflp_0256_1000ms,voxconverse_jyflp_0256_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_jyflp_0256_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,jyflp,16000,1.0548409223556519,2000
voxconverse_jyflp_0256_1000ms,voxconverse_jyflp_0256_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_jyflp_0256_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,jyflp,16000,1.8690669536590576,2000
esc50_4-167077-C-20_0373_1000ms,esc50_4-167077-C-20_0373_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-167077-C-20_0373_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-167077-C-20,16000,0.5882518887519836,2000
esc50_4-167077-C-20_0373_1000ms,esc50_4-167077-C-20_0373_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-167077-C-20_0373_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-167077-C-20,16000,1.0484482049942017,2000
esc50_5-234247-A-37_0423_1000ms,esc50_5-234247-A-37_0423_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-234247-A-37_0423_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,5-234247-A-37,16000,1.5407508611679077,2000
esc50_5-234247-A-37_0423_1000ms,esc50_5-234247-A-37_0423_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-234247-A-37_0423_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,5-234247-A-37,16000,2.7188303470611572,2000
esc50_4-182314-A-7_0198_1000ms,esc50_4-182314-A-7_0198_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-182314-A-7_0198_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-182314-A-7,16000,1.0000206232070923,2000
esc50_4-182314-A-7_0198_1000ms,esc50_4-182314-A-7_0198_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-182314-A-7_0198_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-182314-A-7,16000,1.7745707035064697,2000
voxconverse_cqaec_0387_1000ms,voxconverse_cqaec_0387_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_cqaec_0387_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,cqaec,16000,1.1455285549163818,2000
voxconverse_cqaec_0387_1000ms,voxconverse_cqaec_0387_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_cqaec_0387_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,cqaec,16000,2.042558431625366,2000
voxconverse_jnivh_0424_1000ms,voxconverse_jnivh_0424_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_jnivh_0424_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,jnivh,16000,0.7183457612991333,2000
voxconverse_jnivh_0424_1000ms,voxconverse_jnivh_0424_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_jnivh_0424_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,jnivh,16000,1.2684422731399536,2000
voxconverse_kckqn_0077_1000ms,voxconverse_kckqn_0077_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_kckqn_0077_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,kckqn,16000,0.8328216671943665,2000
voxconverse_kckqn_0077_1000ms,voxconverse_kckqn_0077_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_kckqn_0077_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,kckqn,16000,1.470990777015686,2000
voxconverse_djngn_0117_1000ms,voxconverse_djngn_0117_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_djngn_0117_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,djngn,16000,0.6343225836753845,2000
voxconverse_djngn_0117_1000ms,voxconverse_djngn_0117_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_djngn_0117_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,djngn,16000,1.124491810798645,2000
esc50_3-155556-A-31_0095_1000ms,esc50_3-155556-A-31_0095_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-155556-A-31_0095_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-155556-A-31,16000,0.000567887385841459,2000
esc50_3-155556-A-31_0095_1000ms,esc50_3-155556-A-31_0095_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-155556-A-31_0095_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-155556-A-31,16000,0.001007964019663632,2000
esc50_5-103421-A-2_0489_1000ms,esc50_5-103421-A-2_0489_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-103421-A-2_0489_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,5-103421-A-2,16000,1.386450171470642,2000
esc50_5-103421-A-2_0489_1000ms,esc50_5-103421-A-2_0489_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-103421-A-2_0489_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,5-103421-A-2,16000,2.4397053718566895,2000
voxconverse_ipqqq_0402_1000ms,voxconverse_ipqqq_0402_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_ipqqq_0402_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,ipqqq,16000,0.7470723390579224,2000
voxconverse_ipqqq_0402_1000ms,voxconverse_ipqqq_0402_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_ipqqq_0402_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,ipqqq,16000,1.3157109022140503,2000
voxconverse_qydmg_0107_1000ms,voxconverse_qydmg_0107_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_qydmg_0107_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,qydmg,16000,0.6675487160682678,2000
voxconverse_qydmg_0107_1000ms,voxconverse_qydmg_0107_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_qydmg_0107_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,qydmg,16000,1.179241418838501,2000
voxconverse_syiwe_0118_1000ms,voxconverse_syiwe_0118_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_syiwe_0118_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,syiwe,16000,0.780359148979187,2000
voxconverse_syiwe_0118_1000ms,voxconverse_syiwe_0118_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_syiwe_0118_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,syiwe,16000,1.3747777938842773,2000
voxconverse_uvnmy_0429_1000ms,voxconverse_uvnmy_0429_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_uvnmy_0429_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,uvnmy,16000,0.9082109928131104,2000
voxconverse_uvnmy_0429_1000ms,voxconverse_uvnmy_0429_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_uvnmy_0429_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,uvnmy,16000,1.6080939769744873,2000
esc50_1-31251-B-6_0177_1000ms,esc50_1-31251-B-6_0177_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_1-31251-B-6_0177_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,1-31251-B-6,16000,1.1843560934066772,2000
esc50_1-31251-B-6_0177_1000ms,esc50_1-31251-B-6_0177_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_1-31251-B-6_0177_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,1-31251-B-6,16000,2.108121395111084,2000
voxconverse_ysgbf_0471_1000ms,voxconverse_ysgbf_0471_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_ysgbf_0471_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,ysgbf,16000,1.1646356582641602,2000
voxconverse_ysgbf_0471_1000ms,voxconverse_ysgbf_0471_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_ysgbf_0471_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,ysgbf,16000,2.0647506713867188,2000
voxconverse_xypdm_0421_1000ms,voxconverse_xypdm_0421_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_xypdm_0421_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,xypdm,16000,0.5597196817398071,2000
voxconverse_xypdm_0421_1000ms,voxconverse_xypdm_0421_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_xypdm_0421_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,xypdm,16000,1.0010093450546265,2000
voxconverse_kklpv_0095_1000ms,voxconverse_kklpv_0095_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_kklpv_0095_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,kklpv,16000,1.1728657484054565,2000
voxconverse_kklpv_0095_1000ms,voxconverse_kklpv_0095_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_kklpv_0095_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,kklpv,16000,2.0841946601867676,2000
esc50_5-156999-B-19_0089_1000ms,esc50_5-156999-B-19_0089_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-156999-B-19_0089_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,5-156999-B-19,16000,3.084620237350464,2000
esc50_5-156999-B-19_0089_1000ms,esc50_5-156999-B-19_0089_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-156999-B-19_0089_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,5-156999-B-19,16000,5.481834411621094,2000
voxconverse_mesob_0092_1000ms,voxconverse_mesob_0092_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_mesob_0092_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,mesob,16000,1.0240195989608765,2000
voxconverse_mesob_0092_1000ms,voxconverse_mesob_0092_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_mesob_0092_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,mesob,16000,1.8153705596923828,2000
voxconverse_ngyrk_0346_1000ms,voxconverse_ngyrk_0346_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_ngyrk_0346_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,ngyrk,16000,0.554147481918335,2000
voxconverse_ngyrk_0346_1000ms,voxconverse_ngyrk_0346_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_ngyrk_0346_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,ngyrk,16000,0.9701212644577026,2000
voxconverse_qjgpl_0220_1000ms,voxconverse_qjgpl_0220_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_qjgpl_0220_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,qjgpl,16000,0.9220349192619324,2000
voxconverse_qjgpl_0220_1000ms,voxconverse_qjgpl_0220_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_qjgpl_0220_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,qjgpl,16000,1.6409660577774048,2000
esc50_5-256452-A-5_0461_1000ms,esc50_5-256452-A-5_0461_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-256452-A-5_0461_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,5-256452-A-5,16000,0.7478709816932678,2000
esc50_5-256452-A-5_0461_1000ms,esc50_5-256452-A-5_0461_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-256452-A-5_0461_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,5-256452-A-5,16000,1.3224085569381714,2000
esc50_2-196688-A-8_0473_1000ms,esc50_2-196688-A-8_0473_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-196688-A-8_0473_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,2-196688-A-8,16000,1.177522897720337,2000
esc50_2-196688-A-8_0473_1000ms,esc50_2-196688-A-8_0473_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-196688-A-8_0473_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,2-196688-A-8,16000,2.07405948638916,2000
esc50_4-172736-A-36_0133_1000ms,esc50_4-172736-A-36_0133_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-172736-A-36_0133_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-172736-A-36,16000,1.1560239791870117,2000
esc50_4-172736-A-36_0133_1000ms,esc50_4-172736-A-36_0133_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-172736-A-36_0133_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-172736-A-36,16000,2.0565106868743896,2000
esc50_5-235671-A-38_0121_1000ms,esc50_5-235671-A-38_0121_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-235671-A-38_0121_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,5-235671-A-38,16000,1.435109257698059,2000
esc50_5-235671-A-38_0121_1000ms,esc50_5-235671-A-38_0121_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-235671-A-38_0121_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,5-235671-A-38,16000,2.51112961769104,2000
esc50_1-46272-A-12_0330_1000ms,esc50_1-46272-A-12_0330_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_1-46272-A-12_0330_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,1-46272-A-12,16000,0.9354382157325745,2000
esc50_1-46272-A-12_0330_1000ms,esc50_1-46272-A-12_0330_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_1-46272-A-12_0330_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,1-46272-A-12,16000,1.6541390419006348,2000
voxconverse_bdopb_0097_1000ms,voxconverse_bdopb_0097_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_bdopb_0097_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,bdopb,16000,1.082911491394043,2000
voxconverse_bdopb_0097_1000ms,voxconverse_bdopb_0097_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_bdopb_0097_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,bdopb,16000,1.9039859771728516,2000
voxconverse_ypwjd_0011_1000ms,voxconverse_ypwjd_0011_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_ypwjd_0011_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,ypwjd,16000,0.5430669784545898,2000
voxconverse_ypwjd_0011_1000ms,voxconverse_ypwjd_0011_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_ypwjd_0011_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,ypwjd,16000,0.9614564180374146,2000
voxconverse_cyyxp_0408_1000ms,voxconverse_cyyxp_0408_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_cyyxp_0408_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,cyyxp,16000,0.587875247001648,2000
voxconverse_cyyxp_0408_1000ms,voxconverse_cyyxp_0408_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_cyyxp_0408_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,cyyxp,16000,1.0393517017364502,2000
esc50_3-123086-A-28_0057_1000ms,esc50_3-123086-A-28_0057_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-123086-A-28_0057_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-123086-A-28,16000,0.9976218938827515,2000
esc50_3-123086-A-28_0057_1000ms,esc50_3-123086-A-28_0057_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-123086-A-28_0057_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-123086-A-28,16000,1.765196442604065,2000
voxconverse_pnyir_0046_1000ms,voxconverse_pnyir_0046_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_pnyir_0046_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,pnyir,16000,1.2555562257766724,2000
voxconverse_pnyir_0046_1000ms,voxconverse_pnyir_0046_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_pnyir_0046_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,pnyir,16000,2.2404472827911377,2000
voxconverse_xvllq_0044_1000ms,voxconverse_xvllq_0044_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_xvllq_0044_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,xvllq,16000,1.3079416751861572,2000
voxconverse_xvllq_0044_1000ms,voxconverse_xvllq_0044_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_xvllq_0044_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,xvllq,16000,2.319633960723877,2000
