cell,model,method,prompt,reward,ba_clip,ba_conditions,iteration,prompt_length,category
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Example:
Audio→ crowd noise, music → Output: NONSPEECH
Now classify the new audio. Output exactly ONE token: SPEECH or NONSPEECH.",0.55,0.55,,11,129,One-shot example
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.9,0.9,,11,159,Contrastive/definitions
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.95,0.95,,12,159,Contrastive/definitions
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.6,0.6,,12,108,Conservative bias
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"TASK: Speech detection. Is human voice/speech present in this audio?
Answer: SPEECH or NONSPEECH.",0.55,0.55,,12,97,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.95,0.95,,12,84,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Listen for human voice. If present: SPEECH. Otherwise: NONSPEECH.
Answer:",0.6,0.6,,12,73,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.5,0.5,,12,119,Liberal bias
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.95,0.95,,12,159,Contrastive/definitions
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.8,0.8,,12,212,Contrastive/definitions
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.8,0.8,,13,159,Contrastive/definitions
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.5,0.5,,13,119,Liberal bias
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"TASK: Speech detection. Is human voice/speech present in this audio?
Answer: SPEECH or NONSPEECH.",0.65,0.65,,13,97,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Make a definite decision for the clip.
Output exactly one token: SPEECH or NONSPEECH.",0.75,0.75,,13,85,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.95,0.95,,13,84,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.75,0.75,,13,108,Conservative bias
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Listen for human voice. If present: SPEECH. Otherwise: NONSPEECH.
Answer:",0.55,0.55,,13,73,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Binary classification task.
Q: Does this contain human speech?
If confident YES → SPEECH
If confident NO → NONSPEECH
Answer:",0.8,0.8,,13,124,One-shot example
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.95,0.95,,14,159,Contrastive/definitions
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,Classify this audio. Output only: SPEECH or NONSPEECH.,0.7,0.7,,14,54,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.85,0.85,,14,212,Contrastive/definitions
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.7,0.7,,14,108,Conservative bias
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,Human speech present? Answer: SPEECH or NONSPEECH.,0.95,0.95,,14,50,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"You will answer with one token only.
<question>Does this audio contain human speech?</question>
<answer>SPEECH or NONSPEECH only</answer>",0.9,0.9,,14,137,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Focus on cues of human vocal tract (formants, syllabic rhythm, consonant onsets).
Answer exactly: SPEECH or NONSPEECH.",0.75,0.75,,14,118,Acoustic focus
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Binary classification task.
Q: Does this contain human speech?
If confident YES → SPEECH
If confident NO → NONSPEECH
Answer:",0.9,0.9,,14,124,One-shot example
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.9,0.9,,15,159,Contrastive/definitions
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.9,0.9,,15,84,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.9,0.9,,15,159,Contrastive/definitions
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Make a definite decision for the clip.
Output exactly one token: SPEECH or NONSPEECH.",0.6,0.6,,15,85,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"Listen for human voice. If present: SPEECH. Otherwise: NONSPEECH.
Answer:",0.55,0.55,,15,73,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,Classify this audio. Output only: SPEECH or NONSPEECH.,0.65,0.65,,15,54,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,"TASK: Speech detection. Is human voice/speech present in this audio?
Answer: SPEECH or NONSPEECH.",0.55,0.55,,15,97,Binary directive
06_qwen2_lora_opro_template,LoRA,OPRO-Tmpl,Binary decision. Output exactly one token: SPEECH or NONSPEECH.,0.6,0.6,,15,63,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.9,0.9,,1,84,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Binary decision. Output exactly one token: SPEECH or NONSPEECH.,0.8,0.8,,1,63,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.95,0.95,,1,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.95,0.95,,1,159,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Example:
Audio→ crowd noise, music → Output: NONSPEECH
Now classify the new audio. Output exactly ONE token: SPEECH or NONSPEECH.",0.85,0.85,,1,129,One-shot example
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Make a definite decision for the clip.
Output exactly one token: SPEECH or NONSPEECH.",0.9,0.9,,1,85,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.75,0.75,,1,108,Conservative bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.55,0.55,,1,119,Liberal bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.8,0.8,,2,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Focus on cues of human vocal tract (formants, syllabic rhythm, consonant onsets).
Answer exactly: SPEECH or NONSPEECH.",0.65,0.65,,2,118,Acoustic focus
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Listen for human voice. If present: SPEECH. Otherwise: NONSPEECH.
Answer:",0.8,0.8,,2,73,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.5,0.5,,2,119,Liberal bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.6,0.6,,2,108,Conservative bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Human speech present? Answer: SPEECH or NONSPEECH.,0.5,0.5,,2,50,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Classify this audio. Output only: SPEECH or NONSPEECH.,0.75,0.75,,2,54,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Make a definite decision for the clip.
Output exactly one token: SPEECH or NONSPEECH.",0.75,0.75,,2,85,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",1.0,1.0,,3,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",1.0,1.0,,3,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Classify this audio. Output only: SPEECH or NONSPEECH.,0.95,0.95,,3,54,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"TASK: Speech detection. Is human voice/speech present in this audio?
Answer: SPEECH or NONSPEECH.",0.9,0.9,,3,97,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.5,0.5,,3,119,Liberal bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Example:
Audio→ crowd noise, music → Output: NONSPEECH
Now classify the new audio. Output exactly ONE token: SPEECH or NONSPEECH.",0.85,0.85,,3,129,One-shot example
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.8,0.8,,3,108,Conservative bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Make a definite decision for the clip.
Output exactly one token: SPEECH or NONSPEECH.",0.9,0.9,,3,85,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.95,0.95,,4,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.6,0.6,,4,119,Liberal bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Focus on cues of human vocal tract (formants, syllabic rhythm, consonant onsets).
Answer exactly: SPEECH or NONSPEECH.",0.8,0.8,,4,118,Acoustic focus
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.85,0.85,,4,159,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"You will answer with one token only.
<question>Does this audio contain human speech?</question>
<answer>SPEECH or NONSPEECH only</answer>",0.85,0.85,,4,137,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Binary classification task.
Q: Does this contain human speech?
If confident YES → SPEECH
If confident NO → NONSPEECH
Answer:",0.65,0.65,,4,124,One-shot example
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Human speech present? Answer: SPEECH or NONSPEECH.,0.8,0.8,,4,50,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Binary decision. Output exactly one token: SPEECH or NONSPEECH.,0.75,0.75,,4,63,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.95,0.95,,5,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Classify this audio. Output only: SPEECH or NONSPEECH.,0.9,0.9,,5,54,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Focus on cues of human vocal tract (formants, syllabic rhythm, consonant onsets).
Answer exactly: SPEECH or NONSPEECH.",0.75,0.75,,5,118,Acoustic focus
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.65,0.65,,5,108,Conservative bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.95,0.95,,5,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Binary classification task.
Q: Does this contain human speech?
If confident YES → SPEECH
If confident NO → NONSPEECH
Answer:",0.6,0.6,,5,124,One-shot example
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"You will answer with one token only.
<question>Does this audio contain human speech?</question>
<answer>SPEECH or NONSPEECH only</answer>",0.85,0.85,,5,137,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.7,0.7,,5,159,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.95,0.95,,6,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Focus on cues of human vocal tract (formants, syllabic rhythm, consonant onsets).
Answer exactly: SPEECH or NONSPEECH.",0.9,0.9,,6,118,Acoustic focus
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.95,0.95,,6,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Make a definite decision for the clip.
Output exactly one token: SPEECH or NONSPEECH.",0.9,0.9,,6,85,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Human speech present? Answer: SPEECH or NONSPEECH.,0.85,0.85,,6,50,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Binary classification task.
Q: Does this contain human speech?
If confident YES → SPEECH
If confident NO → NONSPEECH
Answer:",0.75,0.75,,6,124,One-shot example
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.7,0.7,,6,119,Liberal bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.8,0.8,,6,108,Conservative bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.95,0.95,,7,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Focus on cues of human vocal tract (formants, syllabic rhythm, consonant onsets).
Answer exactly: SPEECH or NONSPEECH.",0.75,0.75,,7,118,Acoustic focus
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.5,0.5,,7,119,Liberal bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"You will answer with one token only.
<question>Does this audio contain human speech?</question>
<answer>SPEECH or NONSPEECH only</answer>",0.9,0.9,,7,137,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Binary decision. Output exactly one token: SPEECH or NONSPEECH.,0.8,0.8,,7,63,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.95,0.95,,7,84,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.75,0.75,,7,108,Conservative bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"TASK: Speech detection. Is human voice/speech present in this audio?
Answer: SPEECH or NONSPEECH.",0.9,0.9,,7,97,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",1.0,1.0,,8,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"TASK: Speech detection. Is human voice/speech present in this audio?
Answer: SPEECH or NONSPEECH.",0.8,0.8,,8,97,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Human speech present? Answer: SPEECH or NONSPEECH.,0.7,0.7,,8,50,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"You will answer with one token only.
<question>Does this audio contain human speech?</question>
<answer>SPEECH or NONSPEECH only</answer>",0.95,0.95,,8,137,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Listen for human voice. If present: SPEECH. Otherwise: NONSPEECH.
Answer:",0.95,0.95,,8,73,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Binary decision. Output exactly one token: SPEECH or NONSPEECH.,0.8,0.8,,8,63,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.95,0.95,,8,84,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Classify this audio. Output only: SPEECH or NONSPEECH.,0.9,0.9,,8,54,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.9,0.9,,9,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Human speech present? Answer: SPEECH or NONSPEECH.,0.65,0.65,,9,50,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Focus on cues of human vocal tract (formants, syllabic rhythm, consonant onsets).
Answer exactly: SPEECH or NONSPEECH.",0.65,0.65,,9,118,Acoustic focus
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.9,0.9,,9,84,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.9,0.9,,9,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Listen for human voice. If present: SPEECH. Otherwise: NONSPEECH.
Answer:",0.8,0.8,,9,73,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"You will answer with one token only.
<question>Does this audio contain human speech?</question>
<answer>SPEECH or NONSPEECH only</answer>",0.85,0.85,,9,137,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Binary classification task.
Q: Does this contain human speech?
If confident YES → SPEECH
If confident NO → NONSPEECH
Answer:",0.55,0.55,,9,124,One-shot example
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.9,0.9,,10,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.65,0.65,,10,119,Liberal bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.9,0.9,,10,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.9,0.9,,10,84,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.95,0.95,,10,159,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Human speech present? Answer: SPEECH or NONSPEECH.,0.7,0.7,,10,50,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Classify this audio. Output only: SPEECH or NONSPEECH.,0.85,0.85,,10,54,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Binary decision. Output exactly one token: SPEECH or NONSPEECH.,0.75,0.75,,10,63,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.85,0.85,,11,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Focus on cues of human vocal tract (formants, syllabic rhythm, consonant onsets).
Answer exactly: SPEECH or NONSPEECH.",0.7,0.7,,11,118,Acoustic focus
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.85,0.85,,11,84,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Make a definite decision for the clip.
Output exactly one token: SPEECH or NONSPEECH.",0.7,0.7,,11,85,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"You will answer with one token only.
<question>Does this audio contain human speech?</question>
<answer>SPEECH or NONSPEECH only</answer>",0.8,0.8,,11,137,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.55,0.55,,11,119,Liberal bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Example:
Audio→ crowd noise, music → Output: NONSPEECH
Now classify the new audio. Output exactly ONE token: SPEECH or NONSPEECH.",0.7,0.7,,11,129,One-shot example
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.7,0.7,,11,159,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.8,0.8,,12,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.65,0.65,,12,108,Conservative bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"TASK: Speech detection. Is human voice/speech present in this audio?
Answer: SPEECH or NONSPEECH.",0.85,0.85,,12,97,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.8,0.8,,12,84,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Listen for human voice. If present: SPEECH. Otherwise: NONSPEECH.
Answer:",0.95,0.95,,12,73,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.5,0.5,,12,119,Liberal bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.85,0.85,,12,159,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.8,0.8,,12,212,Contrastive/definitions
